timestamp,machine_id,accuracy
2026-05-25 18:09:23,M1,1.0
2026-05-25 18:09:23,M2,0.9941520467836257
2026-05-25 18:09:23,M3,1.0
2026-05-25 18:09:34,M1,1.0
2026-05-25 18:09:34,M2,0.9941860465116279
2026-05-25 18:09:34,M3,1.0
2026-05-25 18:09:45,M1,1.0
2026-05-25 18:09:45,M2,0.9942196531791907
2026-05-25 18:09:45,M3,1.0
2026-05-25 18:09:56,M1,1.0
2026-05-25 18:09:56,M2,0.9942196531791907
2026-05-25 18:09:56,M3,1.0
2026-05-25 18:10:07,M1,1.0
2026-05-25 18:10:07,M2,0.9942196531791907
2026-05-25 18:10:08,M3,1.0
2026-05-25 18:10:18,M1,1.0
2026-05-25 18:10:18,M2,0.9942528735632183
2026-05-25 18:10:19,M3,1.0
2026-05-25 18:10:29,M1,1.0
2026-05-25 18:10:29,M2,0.9942528735632183
2026-05-25 18:10:29,M3,1.0
2026-05-25 18:10:40,M1,1.0
2026-05-25 18:10:40,M2,0.9942528735632183
2026-05-25 18:10:40,M3,1.0
2026-05-25 18:10:50,M1,1.0
2026-05-25 18:10:50,M2,0.9942528735632183
2026-05-25 18:10:51,M3,1.0
2026-05-25 18:11:01,M1,1.0
2026-05-25 18:11:02,M2,0.9942857142857143
2026-05-25 18:11:02,M3,1.0
2026-05-25 18:11:13,M1,1.0
2026-05-25 18:11:13,M2,0.9942857142857143
2026-05-25 18:11:13,M3,1.0
2026-05-25 18:11:24,M1,1.0
2026-05-25 18:11:24,M2,0.9943181818181818
2026-05-25 18:11:24,M3,1.0
2026-05-25 18:11:35,M1,1.0
2026-05-25 18:11:35,M2,0.9943181818181818
2026-05-25 18:11:35,M3,1.0
2026-05-25 18:11:46,M1,1.0
2026-05-25 18:11:46,M2,0.9943181818181818
2026-05-25 18:11:46,M3,1.0
2026-05-25 18:11:57,M1,1.0
2026-05-25 18:11:57,M2,0.9943181818181818
2026-05-25 18:11:57,M3,1.0
2026-05-25 18:12:08,M1,1.0
2026-05-25 18:12:08,M2,0.9943820224719101
2026-05-25 18:12:08,M3,1.0
2026-05-25 18:12:19,M1,1.0
2026-05-25 18:12:19,M2,0.9943820224719101
2026-05-25 18:12:19,M3,1.0
2026-05-25 18:12:30,M1,1.0
2026-05-25 18:12:30,M2,0.9943820224719101
2026-05-25 18:12:30,M3,1.0
2026-05-25 18:12:41,M1,1.0
2026-05-25 18:12:41,M2,0.9943820224719101
2026-05-25 18:12:42,M3,1.0
2026-05-25 18:12:52,M1,1.0
2026-05-25 18:12:52,M2,0.994413407821229
2026-05-25 18:12:53,M3,1.0
2026-05-25 18:13:04,M1,1.0
2026-05-25 18:13:04,M2,0.994413407821229
2026-05-25 18:13:04,M3,0.994535519125683
2026-05-25 18:13:15,M1,1.0
2026-05-25 18:13:15,M2,0.9944444444444445
2026-05-25 18:13:16,M3,1.0
2026-05-25 18:13:26,M1,1.0
2026-05-25 18:13:26,M2,0.9944444444444445
2026-05-25 18:13:27,M3,1.0
2026-05-25 18:13:37,M1,1.0
2026-05-25 18:13:38,M2,0.9944444444444445
2026-05-25 18:13:38,M3,1.0
2026-05-25 18:13:48,M1,1.0
2026-05-25 18:13:49,M2,0.994475138121547
2026-05-25 18:13:49,M3,0.9891304347826086
2026-05-25 18:14:00,M1,1.0
2026-05-25 18:14:00,M2,0.994475138121547
2026-05-25 18:14:00,M3,1.0
2026-05-25 18:14:11,M1,1.0
2026-05-25 18:14:11,M2,0.994475138121547
2026-05-25 18:14:11,M3,1.0
2026-05-25 18:14:22,M1,1.0
2026-05-25 18:14:22,M2,0.994475138121547
2026-05-25 18:14:22,M3,1.0
2026-05-25 18:14:33,M1,1.0
2026-05-25 18:14:33,M2,0.994475138121547
2026-05-25 18:14:33,M3,1.0
2026-05-25 18:14:44,M1,1.0
2026-05-25 18:14:44,M2,0.994475138121547
2026-05-25 18:14:44,M3,0.9946236559139785
2026-05-25 18:14:55,M1,1.0
2026-05-25 18:14:55,M2,0.9945054945054945
2026-05-25 18:14:55,M3,1.0
2026-05-25 18:15:06,M1,1.0
2026-05-25 18:15:06,M2,0.9945054945054945
2026-05-25 18:15:06,M3,1.0
2026-05-25 18:15:17,M1,1.0
2026-05-25 18:15:17,M2,0.9945054945054945
2026-05-25 18:15:17,M3,1.0
2026-05-25 18:15:28,M1,1.0
2026-05-25 18:15:28,M2,0.994535519125683
2026-05-25 18:15:28,M3,1.0
2026-05-25 18:15:39,M1,1.0
2026-05-25 18:15:39,M2,0.994535519125683
2026-05-25 18:15:39,M3,1.0
2026-05-25 18:15:50,M1,1.0
2026-05-25 18:15:50,M2,0.994535519125683
2026-05-25 18:15:50,M3,1.0
2026-05-25 18:16:01,M1,1.0
2026-05-25 18:16:01,M2,0.994535519125683
2026-05-25 18:16:02,M3,1.0
2026-05-25 18:16:12,M1,0.994535519125683
2026-05-25 18:16:13,M2,0.9945652173913043
2026-05-25 18:16:13,M3,1.0
2026-05-25 18:16:23,M1,1.0
2026-05-25 18:16:24,M2,0.9945652173913043
2026-05-25 18:16:24,M3,1.0
2026-05-25 18:16:34,M1,1.0
2026-05-25 18:16:35,M2,0.9945652173913043
2026-05-25 18:16:35,M3,1.0
2026-05-25 18:16:45,M1,1.0
2026-05-25 18:16:46,M2,1.0
2026-05-25 18:16:46,M3,1.0
2026-05-25 18:16:57,M1,1.0
2026-05-25 18:16:57,M2,1.0
2026-05-25 18:16:57,M3,1.0
2026-05-25 18:17:08,M1,1.0
2026-05-25 18:17:08,M2,1.0
2026-05-25 18:17:08,M3,1.0
2026-05-25 18:17:19,M1,1.0
2026-05-25 18:17:19,M2,1.0
2026-05-25 18:17:19,M3,0.9947643979057592
2026-05-25 18:24:56,M1,1.0
2026-05-25 18:24:56,M2,1.0
2026-05-25 18:24:57,M3,1.0
2026-05-25 18:25:07,M1,0.9946808510638298
2026-05-25 18:25:07,M2,1.0
2026-05-25 18:25:08,M3,1.0
2026-05-25 18:25:18,M1,0.9946808510638298
2026-05-25 18:25:18,M2,1.0
2026-05-25 18:25:18,M3,1.0
2026-05-25 18:25:29,M1,1.0
2026-05-25 18:25:29,M2,1.0
2026-05-25 18:25:29,M3,1.0
2026-05-25 18:25:40,M1,1.0
2026-05-25 18:25:40,M2,1.0
2026-05-25 18:25:40,M3,1.0
2026-05-25 18:25:51,M1,1.0
2026-05-25 18:25:51,M2,1.0
2026-05-25 18:25:51,M3,1.0
2026-05-25 18:26:01,M1,1.0
2026-05-25 18:26:02,M2,1.0
2026-05-25 18:26:02,M3,0.9896907216494846
2026-05-25 18:26:12,M1,1.0
2026-05-25 18:26:12,M2,1.0
2026-05-25 18:26:12,M3,1.0
2026-05-25 18:26:23,M1,1.0
2026-05-25 18:26:23,M2,1.0
2026-05-25 18:26:23,M3,1.0
2026-05-25 18:26:33,M1,1.0
2026-05-25 18:26:33,M2,1.0
2026-05-25 18:26:33,M3,1.0
2026-05-25 18:26:43,M1,1.0
2026-05-25 18:26:43,M2,1.0
2026-05-25 18:26:44,M3,1.0
2026-05-25 18:26:54,M1,1.0
2026-05-25 18:26:54,M2,0.9895833333333334
2026-05-25 18:26:54,M3,1.0
2026-05-25 18:27:05,M1,1.0
2026-05-25 18:27:05,M2,0.9948186528497409
2026-05-25 18:27:05,M3,1.0
2026-05-25 18:27:16,M1,1.0
2026-05-25 18:27:16,M2,1.0
2026-05-25 18:27:16,M3,1.0
2026-05-25 18:27:26,M1,1.0
2026-05-25 18:27:26,M2,1.0
2026-05-25 18:27:27,M3,1.0
2026-05-25 18:27:37,M1,1.0
2026-05-25 18:27:37,M2,1.0
2026-05-25 18:27:37,M3,1.0
2026-05-25 18:27:48,M1,1.0
2026-05-25 18:27:48,M2,1.0
2026-05-25 18:27:48,M3,1.0
2026-05-25 18:27:58,M1,1.0
2026-05-25 18:27:59,M2,1.0
2026-05-25 18:27:59,M3,1.0
2026-05-25 18:28:09,M1,1.0
2026-05-25 18:28:09,M2,1.0
2026-05-25 18:28:09,M3,1.0
2026-05-25 18:28:20,M1,1.0
2026-05-25 18:28:20,M2,1.0
2026-05-25 18:28:20,M3,1.0
2026-05-25 18:28:30,M1,1.0
2026-05-25 18:28:31,M2,1.0
2026-05-25 18:28:31,M3,1.0
2026-05-25 18:28:41,M1,1.0
2026-05-25 18:28:41,M2,1.0
2026-05-25 18:28:41,M3,1.0
2026-05-25 18:28:52,M1,1.0
2026-05-25 18:28:52,M2,1.0
2026-05-25 18:28:52,M3,1.0
2026-05-25 18:29:02,M1,1.0
2026-05-25 18:29:02,M2,1.0
2026-05-25 18:29:03,M3,1.0
2026-05-25 18:29:13,M1,1.0
2026-05-25 18:29:13,M2,1.0
2026-05-25 18:29:13,M3,1.0
2026-05-25 18:45:18,M1,1.0
2026-05-25 18:45:18,M2,1.0
2026-05-25 18:45:19,M3,0.9950248756218906
2026-05-25 18:45:29,M1,1.0
2026-05-25 18:45:29,M2,1.0
2026-05-25 18:45:29,M3,0.995049504950495
2026-05-25 18:45:39,M1,1.0
2026-05-25 18:45:39,M2,0.98989898989899
2026-05-25 18:45:40,M3,1.0
2026-05-25 18:45:50,M1,1.0
2026-05-25 18:45:50,M2,1.0
2026-05-25 18:45:50,M3,1.0
2026-05-25 18:46:01,M1,1.0
2026-05-25 18:46:01,M2,1.0
2026-05-25 18:46:01,M3,1.0
2026-05-25 18:46:11,M1,1.0
2026-05-25 18:46:11,M2,1.0
2026-05-25 18:46:12,M3,1.0
2026-05-25 18:46:22,M1,1.0
2026-05-25 18:46:22,M2,1.0
2026-05-25 18:46:22,M3,1.0
2026-05-25 18:46:33,M1,1.0
2026-05-25 18:46:33,M2,1.0
2026-05-25 18:46:33,M3,1.0
2026-05-25 18:46:43,M1,1.0
2026-05-25 18:46:44,M2,1.0
2026-05-25 18:46:44,M3,1.0
2026-05-25 18:46:54,M1,1.0
2026-05-25 18:46:54,M2,1.0
2026-05-25 18:46:54,M3,1.0
2026-05-25 18:47:05,M1,1.0
2026-05-25 18:47:05,M2,1.0
2026-05-25 18:47:05,M3,1.0
2026-05-25 18:47:15,M1,1.0
2026-05-25 18:47:15,M2,1.0
2026-05-25 18:47:15,M3,1.0
2026-05-25 18:47:26,M1,1.0
2026-05-25 18:47:26,M2,1.0
2026-05-25 18:47:26,M3,1.0
2026-05-25 18:47:36,M1,1.0
2026-05-25 18:47:36,M2,1.0
2026-05-25 18:47:37,M3,1.0
2026-05-25 18:47:47,M1,1.0
2026-05-25 18:47:47,M2,1.0
2026-05-25 18:47:48,M3,1.0
2026-05-25 18:47:58,M1,1.0
2026-05-25 18:47:58,M2,1.0
2026-05-25 18:47:58,M3,1.0
2026-05-25 18:48:09,M1,1.0
2026-05-25 18:48:09,M2,1.0
2026-05-25 18:48:09,M3,1.0
2026-05-25 18:48:20,M1,1.0
2026-05-25 18:48:20,M2,1.0
2026-05-25 18:48:20,M3,0.9951690821256038
2026-05-25 18:48:30,M1,1.0
2026-05-25 18:48:30,M2,1.0
2026-05-25 18:48:31,M3,0.9951690821256038
2026-05-25 18:48:41,M1,1.0
2026-05-25 18:48:41,M2,1.0
2026-05-25 18:48:41,M3,0.9951923076923077
2026-05-25 18:48:52,M1,1.0
2026-05-25 18:48:52,M2,1.0
2026-05-25 18:48:52,M3,1.0
2026-05-25 18:49:03,M1,1.0
2026-05-25 18:49:03,M2,1.0
2026-05-25 18:49:03,M3,1.0
2026-05-25 18:49:13,M1,1.0
2026-05-25 18:49:13,M2,1.0
2026-05-25 18:49:14,M3,1.0
2026-05-25 18:49:24,M1,1.0
2026-05-25 18:49:24,M2,1.0
2026-05-25 18:49:24,M3,1.0
2026-05-25 18:49:35,M1,1.0
2026-05-25 18:49:35,M2,1.0
2026-05-25 18:49:35,M3,0.9952380952380953
2026-05-25 18:49:46,M1,1.0
2026-05-25 18:49:46,M2,1.0
2026-05-25 18:49:46,M3,1.0
2026-05-25 18:49:56,M1,1.0
2026-05-25 18:49:57,M2,1.0
2026-05-25 18:49:57,M3,1.0
2026-05-25 18:50:07,M1,1.0
2026-05-25 18:50:07,M2,1.0
2026-05-25 18:50:08,M3,1.0
2026-05-25 18:50:18,M1,1.0
2026-05-25 18:50:18,M2,1.0
2026-05-25 18:50:18,M3,1.0
2026-05-25 18:50:28,M1,1.0
2026-05-25 18:50:28,M2,1.0
2026-05-25 18:50:28,M3,1.0
2026-05-25 18:50:39,M1,1.0
2026-05-25 18:50:39,M2,1.0
2026-05-25 18:50:39,M3,1.0
2026-05-25 18:50:49,M1,1.0
2026-05-25 18:50:49,M2,1.0
2026-05-25 18:50:50,M3,1.0
2026-05-25 18:51:00,M1,1.0
2026-05-25 18:51:00,M2,1.0
2026-05-25 18:51:00,M3,1.0
2026-05-25 18:51:11,M1,1.0
2026-05-25 18:51:11,M2,1.0
2026-05-25 18:51:11,M3,1.0
2026-05-25 18:51:22,M1,1.0
2026-05-25 18:51:22,M2,1.0
2026-05-25 18:51:22,M3,1.0
2026-05-25 18:51:33,M1,1.0
2026-05-25 18:51:33,M2,1.0
2026-05-25 18:51:33,M3,1.0
2026-05-25 18:51:44,M1,1.0
2026-05-25 18:51:44,M2,1.0
2026-05-25 18:51:44,M3,1.0
2026-05-25 18:51:54,M1,1.0
2026-05-25 18:51:55,M2,1.0
2026-05-25 18:51:55,M3,1.0
2026-05-25 18:52:05,M1,1.0
2026-05-25 18:52:06,M2,1.0
2026-05-25 18:52:06,M3,1.0
2026-05-25 18:52:16,M1,1.0
2026-05-25 18:52:16,M2,1.0
2026-05-25 18:52:16,M3,1.0
2026-05-25 18:52:27,M1,1.0
2026-05-25 18:52:27,M2,1.0
2026-05-25 18:52:27,M3,1.0
2026-05-25 18:52:38,M1,1.0
2026-05-25 18:52:38,M2,1.0
2026-05-25 18:52:38,M3,1.0
2026-05-25 18:52:48,M1,1.0
2026-05-25 18:52:49,M2,1.0
2026-05-25 18:52:49,M3,1.0
2026-05-25 18:52:59,M1,1.0
2026-05-25 18:53:00,M2,1.0
2026-05-25 18:53:00,M3,1.0
2026-05-25 18:53:10,M1,1.0
2026-05-25 18:53:10,M2,1.0
2026-05-25 18:53:10,M3,0.9953917050691244
2026-05-25 18:53:21,M1,1.0
2026-05-25 18:53:21,M2,1.0
2026-05-25 18:53:21,M3,1.0
2026-05-25 18:53:32,M1,1.0
2026-05-25 18:53:32,M2,1.0
2026-05-25 18:53:32,M3,1.0
2026-05-25 18:53:43,M1,1.0
2026-05-25 18:53:43,M2,1.0
2026-05-25 18:53:43,M3,1.0
2026-05-25 18:53:53,M1,1.0
2026-05-25 18:53:54,M2,1.0
2026-05-25 18:53:54,M3,1.0
2026-05-25 18:54:04,M1,1.0
2026-05-25 18:54:05,M2,1.0
2026-05-25 18:54:05,M3,1.0
2026-05-25 18:54:15,M1,1.0
2026-05-25 18:54:15,M2,1.0
2026-05-25 18:54:15,M3,1.0
2026-05-25 18:54:26,M1,1.0
2026-05-25 18:54:26,M2,1.0
2026-05-25 18:54:26,M3,1.0
2026-05-25 18:54:37,M1,1.0
2026-05-25 18:54:37,M2,1.0
2026-05-25 18:54:37,M3,1.0
2026-05-25 18:54:48,M1,1.0
2026-05-25 18:54:48,M2,1.0
2026-05-25 18:54:48,M3,1.0
2026-05-25 18:54:58,M1,1.0
2026-05-25 18:54:58,M2,1.0
2026-05-25 18:54:59,M3,1.0
2026-05-25 18:55:09,M1,1.0
2026-05-25 18:55:09,M2,1.0
2026-05-25 18:55:09,M3,1.0
2026-05-25 18:55:20,M1,1.0
2026-05-25 18:55:20,M2,1.0
2026-05-25 18:55:20,M3,1.0
2026-05-25 18:55:31,M1,1.0
2026-05-25 18:55:31,M2,1.0
2026-05-25 18:55:31,M3,0.9954954954954955
2026-05-25 18:55:42,M1,1.0
2026-05-25 18:55:42,M2,1.0
2026-05-25 18:55:42,M3,1.0
2026-05-25 18:55:52,M1,1.0
2026-05-25 18:55:53,M2,1.0
2026-05-25 18:55:53,M3,1.0
2026-05-25 18:56:03,M1,1.0
2026-05-25 18:56:03,M2,1.0
2026-05-25 18:56:04,M3,1.0
2026-05-25 18:56:14,M1,1.0
2026-05-25 18:56:14,M2,1.0
2026-05-25 18:56:14,M3,1.0
2026-05-25 18:56:25,M1,1.0
2026-05-25 18:56:25,M2,1.0
2026-05-25 18:56:25,M3,0.9955357142857143
2026-05-25 18:56:36,M1,1.0
2026-05-25 18:56:36,M2,1.0
2026-05-25 18:56:36,M3,1.0
2026-05-25 18:56:46,M1,1.0
2026-05-25 18:56:46,M2,1.0
2026-05-25 18:56:47,M3,1.0
2026-05-25 18:56:57,M1,1.0
2026-05-25 18:56:57,M2,1.0
2026-05-25 18:56:57,M3,1.0
2026-05-25 18:57:08,M1,1.0
2026-05-25 18:57:08,M2,1.0
2026-05-25 18:57:08,M3,1.0
2026-05-25 18:57:19,M1,1.0
2026-05-25 18:57:19,M2,1.0
2026-05-25 18:57:19,M3,1.0
2026-05-25 18:57:29,M1,1.0
2026-05-25 18:57:29,M2,1.0
2026-05-25 18:57:30,M3,0.9955947136563876
2026-05-25 18:57:40,M1,1.0
2026-05-25 18:57:40,M2,1.0
2026-05-25 18:57:40,M3,0.9955947136563876
2026-05-25 18:57:51,M1,1.0
2026-05-25 18:57:51,M2,1.0
2026-05-25 18:57:51,M3,1.0
2026-05-25 18:58:02,M1,1.0
2026-05-25 18:58:02,M2,1.0
2026-05-25 18:58:02,M3,1.0
2026-05-25 18:58:13,M1,1.0
2026-05-25 18:58:13,M2,1.0
2026-05-25 18:58:13,M3,1.0
2026-05-25 18:58:23,M1,1.0
2026-05-25 18:58:24,M2,1.0
2026-05-25 18:58:24,M3,1.0
2026-05-25 18:58:34,M1,1.0
2026-05-25 18:58:34,M2,1.0
2026-05-25 18:58:34,M3,1.0
2026-05-25 18:58:45,M1,1.0
2026-05-25 18:58:45,M2,1.0
2026-05-25 18:58:45,M3,1.0
2026-05-25 18:58:56,M1,1.0
2026-05-25 18:58:56,M2,1.0
2026-05-25 18:58:56,M3,1.0
2026-05-25 18:59:07,M1,1.0
2026-05-25 18:59:07,M2,1.0
2026-05-25 18:59:07,M3,1.0
2026-05-25 18:59:17,M1,1.0
2026-05-25 18:59:18,M2,1.0
2026-05-25 18:59:18,M3,1.0
2026-05-25 18:59:28,M1,1.0
2026-05-25 18:59:28,M2,1.0
2026-05-25 18:59:29,M3,1.0
2026-05-25 18:59:39,M1,1.0
2026-05-25 18:59:39,M2,1.0
2026-05-25 18:59:39,M3,1.0
2026-05-25 18:59:50,M1,1.0
2026-05-25 18:59:50,M2,1.0
2026-05-25 18:59:50,M3,1.0
2026-05-25 19:00:01,M1,1.0
2026-05-25 19:00:01,M2,1.0
2026-05-25 19:00:01,M3,1.0
2026-05-25 19:00:11,M1,1.0
2026-05-25 19:00:12,M2,1.0
2026-05-25 19:00:12,M3,1.0
2026-05-25 19:00:22,M1,1.0
2026-05-25 19:00:22,M2,1.0
2026-05-25 19:00:23,M3,1.0
2026-05-25 19:00:33,M1,1.0
2026-05-25 19:00:33,M2,1.0
2026-05-25 19:00:33,M3,1.0
2026-05-25 19:00:44,M1,1.0
2026-05-25 19:00:44,M2,1.0
2026-05-25 19:00:44,M3,1.0
2026-05-25 19:00:55,M1,1.0
2026-05-25 19:00:55,M2,1.0
2026-05-25 19:00:55,M3,1.0
2026-05-25 19:01:06,M1,1.0
2026-05-25 19:01:06,M2,1.0
2026-05-25 19:01:06,M3,1.0
2026-05-25 19:01:16,M1,1.0
2026-05-25 19:01:16,M2,1.0
2026-05-25 19:01:16,M3,0.9957081545064378
2026-05-25 19:01:27,M1,0.9956709956709957
2026-05-25 19:01:27,M2,1.0
2026-05-25 19:01:27,M3,1.0
2026-05-25 19:01:38,M1,1.0
2026-05-25 19:01:38,M2,1.0
2026-05-25 19:01:38,M3,1.0
2026-05-25 19:01:49,M1,1.0
2026-05-25 19:01:49,M2,1.0
2026-05-25 19:01:49,M3,1.0
2026-05-25 19:01:59,M1,1.0
2026-05-25 19:02:00,M2,1.0
2026-05-25 19:02:00,M3,1.0
2026-05-25 19:02:10,M1,1.0
2026-05-25 19:02:10,M2,1.0
2026-05-25 19:02:11,M3,1.0
2026-05-25 19:02:21,M1,1.0
2026-05-25 19:02:21,M2,1.0
2026-05-25 19:02:21,M3,1.0
2026-05-25 19:02:32,M1,1.0
2026-05-25 19:02:32,M2,1.0
2026-05-25 19:02:32,M3,0.9957627118644068
2026-05-25 19:02:43,M1,1.0
2026-05-25 19:02:43,M2,1.0
2026-05-25 19:02:43,M3,1.0
2026-05-25 19:02:53,M1,1.0
2026-05-25 19:02:54,M2,1.0
2026-05-25 19:02:54,M3,1.0
2026-05-25 19:03:04,M1,1.0
2026-05-25 19:03:04,M2,1.0
2026-05-25 19:03:05,M3,1.0
2026-05-25 19:03:15,M1,1.0
2026-05-25 19:03:15,M2,1.0
2026-05-25 19:03:15,M3,1.0
2026-05-25 19:03:26,M1,1.0
2026-05-25 19:03:26,M2,1.0
2026-05-25 19:03:26,M3,1.0
2026-05-25 19:03:36,M1,1.0
2026-05-25 19:03:37,M2,1.0
2026-05-25 19:03:37,M3,1.0
2026-05-25 19:03:47,M1,1.0
2026-05-25 19:03:47,M2,1.0
2026-05-25 19:03:47,M3,1.0
2026-05-25 19:03:58,M1,1.0
2026-05-25 19:03:58,M2,1.0
2026-05-25 19:03:58,M3,1.0
2026-05-25 19:04:09,M1,1.0
2026-05-25 19:04:09,M2,1.0
2026-05-25 19:04:09,M3,1.0
2026-05-25 19:04:19,M1,1.0
2026-05-25 19:04:20,M2,1.0
2026-05-25 19:04:20,M3,1.0
2026-05-25 19:04:30,M1,1.0
2026-05-25 19:04:30,M2,1.0
2026-05-25 19:04:30,M3,0.9916317991631799
2026-05-25 19:04:41,M1,1.0
2026-05-25 19:04:41,M2,1.0
2026-05-25 19:04:41,M3,1.0
2026-05-25 19:04:52,M1,1.0
2026-05-25 19:04:52,M2,1.0
2026-05-25 19:04:52,M3,0.99581589958159
2026-05-25 19:05:03,M1,1.0
2026-05-25 19:05:03,M2,1.0
2026-05-25 19:05:03,M3,0.9958333333333333
2026-05-25 19:05:14,M1,1.0
2026-05-25 19:05:14,M2,1.0
2026-05-25 19:05:14,M3,1.0
2026-05-25 19:05:24,M1,1.0
2026-05-25 19:05:25,M2,1.0
2026-05-25 19:05:25,M3,1.0
2026-05-25 19:05:35,M1,1.0
2026-05-25 19:05:35,M2,1.0
2026-05-25 19:05:36,M3,0.995850622406639
2026-05-25 19:05:46,M1,1.0
2026-05-25 19:05:46,M2,1.0
2026-05-25 19:05:46,M3,1.0
2026-05-25 19:05:57,M1,1.0
2026-05-25 19:05:57,M2,1.0
2026-05-25 19:05:57,M3,1.0
2026-05-25 19:06:07,M1,1.0
2026-05-25 19:06:07,M2,1.0
2026-05-25 19:06:07,M3,1.0
2026-05-25 19:06:18,M1,1.0
2026-05-25 19:06:18,M2,1.0
2026-05-25 19:06:18,M3,1.0
2026-05-25 19:06:29,M1,1.0
2026-05-25 19:06:29,M2,1.0
2026-05-25 19:06:29,M3,1.0
2026-05-25 19:06:39,M1,1.0
2026-05-25 19:06:39,M2,1.0
2026-05-25 19:06:40,M3,1.0
2026-05-25 19:06:50,M1,1.0
2026-05-25 19:06:50,M2,1.0
2026-05-25 19:06:50,M3,0.9958847736625515
2026-05-25 19:07:01,M1,1.0
2026-05-25 19:07:01,M2,1.0
2026-05-25 19:07:01,M3,1.0
2026-05-25 19:07:11,M1,1.0
2026-05-25 19:07:11,M2,1.0
2026-05-25 19:07:11,M3,1.0
2026-05-25 19:07:22,M1,1.0
2026-05-25 19:07:22,M2,1.0
2026-05-25 19:07:22,M3,0.9959016393442623
2026-05-25 19:07:33,M1,1.0
2026-05-25 19:07:33,M2,1.0
2026-05-25 19:07:33,M3,0.9959016393442623
2026-05-25 19:07:43,M1,1.0
2026-05-25 19:07:44,M2,1.0
2026-05-25 19:07:44,M3,0.9959016393442623
2026-05-25 19:07:54,M1,1.0
2026-05-25 19:07:54,M2,1.0
2026-05-25 19:07:54,M3,0.9959016393442623
2026-05-25 19:08:05,M1,1.0
2026-05-25 19:08:05,M2,1.0
2026-05-25 19:08:05,M3,1.0
2026-05-25 19:08:16,M1,1.0
2026-05-25 19:08:16,M2,1.0
2026-05-25 19:08:16,M3,1.0
2026-05-25 19:08:26,M1,1.0
2026-05-25 19:08:26,M2,1.0
2026-05-25 19:08:26,M3,0.9959183673469387
2026-05-25 19:08:37,M1,1.0
2026-05-25 19:08:37,M2,1.0
2026-05-25 19:08:37,M3,1.0
