timestamp,machine_id,temperature,vibration,health
2026-05-17 12:05:06,M1,88.86,2.93
2026-05-17 12:05:08,M3,55.31,4.58
2026-05-17 12:05:10,M3,69.95,2.6
2026-05-17 12:05:12,M2,74.17,1.63
2026-05-17 12:05:14,M1,82.06,1.23
2026-05-17 12:05:16,M3,68.8,3.04
2026-05-17 12:05:18,M3,67.8,1.88
2026-05-17 12:05:20,M1,67.02,4.72
2026-05-17 12:05:22,M2,61.42,3.23
2026-05-17 12:05:24,M1,83.3,1.53
2026-05-17 12:05:26,M1,92.53,4.89
2026-05-17 12:05:28,M1,65.3,1.97
2026-05-17 12:05:30,M2,77.12,1.6
2026-05-17 12:05:32,M2,62.92,4.98
2026-05-17 12:05:34,M3,66.94,1.33
2026-05-17 12:05:36,M3,90.71,4.57
2026-05-17 12:05:38,M2,79.97,4.09
2026-05-17 12:05:40,M3,94.39,4.43
2026-05-17 12:05:42,M3,86.76,2.06
2026-05-17 12:05:44,M2,85.4,1.34
2026-05-17 12:05:46,M3,73.13,1.69
2026-05-17 12:05:48,M3,73.6,4.37
2026-05-17 12:05:50,M1,68.73,3.54
2026-05-17 12:05:52,M2,81.71,3.79
2026-05-17 12:05:54,M1,73.04,4.61
2026-05-17 12:05:56,M3,85.54,1.14
2026-05-17 12:05:58,M2,82.65,3.31
2026-05-17 12:06:00,M3,74.03,2.23
2026-05-17 12:06:02,M3,88.77,1.57
2026-05-17 12:06:04,M2,68.97,3.76
2026-05-17 12:06:06,M1,60.13,2.08
2026-05-17 12:06:08,M3,56.68,1.23
2026-05-17 12:06:10,M3,83.58,1.16
2026-05-17 12:06:12,M1,87.3,3.22
2026-05-17 12:06:14,M3,84.1,2.58
2026-05-17 12:06:16,M1,63.73,1.55
2026-05-17 12:06:18,M1,90.74,1.01
2026-05-17 12:06:20,M2,82.46,2.28
2026-05-17 12:06:22,M3,71.64,1.66
2026-05-17 12:06:24,M2,66.59,3.33
2026-05-17 12:06:26,M1,69.0,1.04
2026-05-17 12:06:28,M3,94.69,1.95
2026-05-17 12:06:30,M3,72.02,1.44
2026-05-17 12:06:32,M3,66.74,3.03
2026-05-17 12:06:34,M2,57.1,4.96
2026-05-17 12:06:36,M3,59.62,2.35
2026-05-17 12:06:38,M3,72.86,2.83
2026-05-17 12:06:40,M3,66.18,4.36
2026-05-17 12:06:42,M1,60.25,1.72
2026-05-17 12:06:44,M2,85.18,3.26
2026-05-17 12:06:46,M2,92.16,1.42
2026-05-17 12:06:48,M3,76.88,4.11
2026-05-17 12:06:50,M2,65.25,2.22
2026-05-17 12:06:52,M2,64.35,4.88
2026-05-17 12:06:54,M3,75.42,3.61
2026-05-17 12:06:56,M3,92.61,2.68
2026-05-17 12:06:58,M2,64.38,1.3
2026-05-17 12:07:00,M2,89.2,3.78
2026-05-17 12:07:02,M2,72.87,1.07
2026-05-17 12:07:04,M2,61.99,3.07
2026-05-17 12:07:06,M2,76.83,2.16
2026-05-17 12:07:08,M2,88.31,4.26
2026-05-17 12:07:10,M1,58.85,3.1
2026-05-17 12:07:12,M2,64.19,3.25
2026-05-17 12:07:14,M1,80.9,2.27
2026-05-17 12:07:16,M3,86.86,2.43
2026-05-17 12:07:18,M3,82.69,3.22
2026-05-17 12:07:20,M3,88.56,2.3
2026-05-17 12:07:22,M3,80.75,2.5
2026-05-17 12:07:24,M3,88.14,4.59
2026-05-17 12:07:26,M2,70.01,1.31
2026-05-17 12:07:28,M1,74.89,3.22
2026-05-17 12:07:30,M3,85.31,3.93
2026-05-17 12:07:32,M3,63.81,3.09
2026-05-17 12:07:34,M1,62.04,3.86
2026-05-17 12:07:36,M2,94.44,4.67
2026-05-17 12:07:38,M2,80.98,4.37
2026-05-17 12:07:40,M2,86.8,2.75
2026-05-17 12:07:42,M3,87.05,1.41
2026-05-17 12:07:44,M1,87.9,4.3
2026-05-17 12:07:46,M3,68.13,2.15
2026-05-17 12:07:48,M2,77.6,4.98
2026-05-17 12:07:50,M1,90.65,2.58
2026-05-17 12:07:52,M1,59.31,3.86
2026-05-17 12:07:54,M1,78.03,4.19
2026-05-17 12:07:57,M3,63.54,3.59
2026-05-17 12:07:59,M3,77.44,4.69
2026-05-17 12:08:01,M2,59.44,1.76
2026-05-17 12:08:03,M1,80.31,2.26
2026-05-17 12:08:05,M1,76.49,1.54
2026-05-17 12:08:07,M1,73.89,3.95
2026-05-17 12:08:09,M3,78.69,3.62
2026-05-17 12:08:11,M3,92.88,4.36
2026-05-17 12:08:13,M3,77.11,4.41
2026-05-17 12:08:15,M2,81.52,1.28
2026-05-17 12:08:17,M2,60.21,2.75
2026-05-17 12:08:19,M1,75.26,1.68
2026-05-17 12:08:21,M2,59.53,4.34
2026-05-17 12:08:23,M1,77.17,3.32
2026-05-17 12:08:25,M3,61.84,1.68
2026-05-17 12:08:27,M3,68.56,1.56
2026-05-17 12:08:29,M3,90.52,2.82
2026-05-17 12:08:31,M2,80.09,3.93
2026-05-17 12:08:33,M3,60.26,3.02
2026-05-17 12:08:35,M2,85.1,2.69
2026-05-17 12:08:37,M3,90.83,2.06
2026-05-17 12:08:39,M1,56.62,1.29
2026-05-17 12:08:41,M2,90.06,3.83
2026-05-17 12:08:43,M2,92.69,3.23
2026-05-17 12:08:45,M3,94.85,4.04
2026-05-17 12:08:47,M2,56.44,4.54
2026-05-17 12:08:49,M1,66.36,4.57
2026-05-17 12:08:51,M3,67.56,1.57
2026-05-17 12:08:53,M2,75.22,4.53
2026-05-17 12:08:55,M2,84.15,1.41
2026-05-17 12:08:57,M3,88.57,4.84
2026-05-17 12:08:59,M2,69.35,2.31
2026-05-17 12:09:01,M2,71.66,4.22
2026-05-17 12:09:03,M2,77.86,4.25
2026-05-17 12:09:05,M2,60.22,1.17
2026-05-17 12:09:07,M2,60.45,2.74
2026-05-17 12:09:09,M1,94.5,3.83
2026-05-17 12:09:11,M1,79.61,2.99
2026-05-17 12:09:13,M2,63.4,3.15
2026-05-17 12:09:15,M2,94.9,1.28
2026-05-17 12:09:17,M3,77.77,4.9
2026-05-17 12:09:19,M1,74.57,4.55
2026-05-17 12:09:21,M2,60.03,3.68
2026-05-17 12:09:23,M2,68.04,1.93
2026-05-17 12:09:25,M3,61.4,1.96
2026-05-17 12:09:27,M3,77.17,4.03
2026-05-17 12:09:29,M1,71.78,3.37
2026-05-17 12:09:31,M3,77.9,1.12
2026-05-17 12:09:33,M1,63.92,3.5
2026-05-17 12:09:35,M1,90.08,1.92
2026-05-17 12:09:37,M2,85.86,3.5
2026-05-17 12:09:39,M2,89.57,4.07
2026-05-17 12:09:41,M2,67.08,4.92
2026-05-17 12:09:43,M2,92.87,1.1
2026-05-17 12:09:45,M2,74.56,2.28
2026-05-17 12:09:47,M1,79.42,3.9
2026-05-17 12:09:49,M3,65.09,2.56
2026-05-17 12:09:51,M2,60.52,2.33
2026-05-17 12:09:53,M3,62.75,3.23
2026-05-17 12:09:55,M1,93.76,3.5
2026-05-17 12:09:57,M3,85.51,2.48
2026-05-17 12:09:59,M3,93.44,4.55
2026-05-17 12:10:01,M1,59.26,4.1
2026-05-17 12:10:03,M2,83.01,2.95
2026-05-17 12:10:05,M3,61.97,4.0
2026-05-17 12:10:07,M2,60.74,4.12
2026-05-17 12:10:09,M3,58.69,2.48
2026-05-17 12:10:11,M3,62.24,1.29
2026-05-17 12:10:13,M3,80.69,4.82
2026-05-17 12:10:15,M2,60.88,4.65
2026-05-17 12:10:17,M3,91.2,2.11
2026-05-17 12:10:19,M1,67.23,4.19
2026-05-17 12:10:21,M2,82.43,3.4
2026-05-17 12:10:23,M3,64.4,2.68
2026-05-17 12:10:25,M3,59.46,4.33
2026-05-17 12:10:27,M3,80.9,3.43
2026-05-17 12:10:29,M3,80.79,1.21
2026-05-17 12:10:31,M3,64.44,4.07
2026-05-17 12:10:33,M2,78.33,1.25
2026-05-17 12:10:35,M3,62.39,4.65
2026-05-17 12:10:37,M3,88.76,4.66
2026-05-17 12:10:39,M3,57.54,1.25
2026-05-17 12:10:41,M2,78.23,3.87
2026-05-17 12:10:43,M2,94.84,4.63
2026-05-17 12:10:45,M3,64.93,1.63
2026-05-17 12:10:47,M1,82.07,4.05
2026-05-17 12:10:49,M2,69.45,4.11
2026-05-17 12:10:51,M2,67.92,2.16
2026-05-17 12:10:53,M1,83.62,2.6
2026-05-17 12:10:55,M2,61.51,2.8
2026-05-17 12:10:57,M3,67.74,4.95
2026-05-17 12:10:59,M1,90.9,4.44
2026-05-17 12:11:01,M1,82.35,4.18
2026-05-17 12:11:03,M1,56.57,4.24
2026-05-17 12:11:05,M2,55.4,2.62
2026-05-17 12:11:07,M2,67.06,4.03
2026-05-17 12:11:09,M3,64.17,4.69
2026-05-17 12:11:11,M2,55.21,3.93
2026-05-17 12:11:13,M2,81.77,1.13
2026-05-17 12:11:15,M3,85.58,3.91
2026-05-17 12:11:17,M3,91.35,3.91
2026-05-17 12:11:19,M2,93.81,4.6
2026-05-17 12:11:21,M1,77.88,2.61
2026-05-17 12:11:23,M2,89.25,1.91
2026-05-17 12:11:25,M2,87.36,1.21
2026-05-17 12:11:27,M3,90.14,1.29
2026-05-17 12:11:29,M1,79.64,2.48
2026-05-17 12:11:31,M3,77.86,1.3
2026-05-17 12:11:33,M2,89.65,2.92
2026-05-17 12:11:35,M3,94.2,1.03
2026-05-17 12:11:37,M3,88.54,2.96
2026-05-17 12:11:39,M3,72.12,1.05
2026-05-17 12:11:41,M2,77.44,1.87
2026-05-17 12:11:43,M1,59.87,2.96
2026-05-17 12:11:45,M1,73.19,1.89
2026-05-17 12:11:47,M1,74.28,1.72
2026-05-17 12:11:49,M3,78.13,2.78
2026-05-17 12:11:51,M1,56.04,4.97
2026-05-17 12:11:53,M2,90.47,1.87
2026-05-17 12:11:55,M2,63.18,1.86
2026-05-17 12:11:57,M2,93.64,1.47
2026-05-17 12:11:59,M1,90.44,1.87
2026-05-17 12:12:01,M1,92.32,3.22
2026-05-17 12:12:03,M1,58.2,3.75
2026-05-17 12:12:05,M1,61.75,1.98
2026-05-17 12:12:07,M1,81.29,4.03
2026-05-17 12:12:09,M3,58.03,4.51
2026-05-17 12:12:11,M1,88.47,1.36
2026-05-17 12:12:13,M1,58.92,3.97
2026-05-17 12:12:15,M2,77.23,2.34
2026-05-17 12:12:17,M2,62.93,4.33
2026-05-17 12:12:19,M2,86.86,4.95
2026-05-17 12:12:21,M1,66.62,4.94
2026-05-17 12:12:23,M1,67.35,4.79
2026-05-17 12:12:25,M1,61.57,1.79
2026-05-17 12:12:27,M1,66.37,1.2
2026-05-17 12:12:29,M1,60.37,2.68
2026-05-17 12:12:31,M2,79.45,4.04
2026-05-17 12:12:33,M2,79.17,4.69
2026-05-17 12:12:35,M3,65.73,2.62
2026-05-17 12:12:37,M1,84.72,1.21
2026-05-17 12:12:39,M1,86.19,3.53
2026-05-17 12:12:41,M1,58.57,1.06
2026-05-17 12:12:43,M1,59.89,4.99
2026-05-17 12:12:45,M3,90.9,4.77
2026-05-17 12:12:47,M1,59.99,1.6
2026-05-17 12:12:49,M2,80.49,1.29
2026-05-17 12:12:51,M3,91.34,2.18
2026-05-17 12:12:53,M2,93.02,1.69
2026-05-17 12:12:55,M3,69.21,1.34
2026-05-17 12:12:57,M3,66.24,1.23
2026-05-17 12:12:59,M1,58.49,2.16
2026-05-17 12:13:01,M2,58.39,4.32
2026-05-17 12:13:03,M1,91.56,4.1
2026-05-17 12:13:05,M3,81.02,2.26
2026-05-17 12:13:07,M2,58.22,3.81
2026-05-17 12:13:09,M2,62.56,3.94
2026-05-17 12:13:11,M2,69.51,3.15
2026-05-17 12:13:13,M2,80.96,2.53
2026-05-17 12:13:15,M3,74.26,1.07
2026-05-17 12:13:17,M1,88.91,2.3
2026-05-17 12:13:19,M3,94.03,3.4
2026-05-17 12:13:21,M1,67.65,4.33
2026-05-17 12:13:23,M2,64.46,4.51
2026-05-17 12:13:25,M2,69.6,4.52
2026-05-17 12:13:27,M3,86.88,3.37
2026-05-17 12:13:29,M3,83.56,1.16
2026-05-17 12:13:31,M3,62.46,1.68
2026-05-17 12:13:33,M1,58.35,2.19
2026-05-17 12:13:35,M2,86.4,2.47
2026-05-17 12:13:37,M1,90.98,4.58
2026-05-17 12:13:39,M3,92.24,3.94
2026-05-17 12:13:41,M3,82.94,2.86
2026-05-17 12:13:43,M3,92.22,2.06
2026-05-17 12:13:45,M1,74.48,2.79
2026-05-17 12:13:47,M2,73.7,4.53
2026-05-17 12:13:49,M3,90.12,2.53
2026-05-17 12:13:51,M3,67.38,2.08
2026-05-17 12:13:53,M3,93.75,1.94
2026-05-17 12:13:55,M2,62.77,3.44
2026-05-17 12:13:57,M3,62.37,4.12
2026-05-17 12:13:59,M2,78.79,3.95
2026-05-17 12:14:01,M2,76.47,3.97
2026-05-17 12:14:03,M1,67.3,3.42
2026-05-17 12:14:05,M1,71.24,2.05
2026-05-17 12:14:07,M2,93.71,4.6
2026-05-17 12:14:09,M2,68.91,2.31
2026-05-17 12:14:11,M3,94.57,1.91
2026-05-17 12:14:13,M2,88.5,1.61
2026-05-17 12:14:15,M3,61.12,4.84
2026-05-17 12:14:17,M1,58.95,3.06
2026-05-17 12:14:19,M2,68.21,3.6
2026-05-17 12:14:21,M3,82.81,2.1
2026-05-17 12:14:23,M2,75.08,3.72
2026-05-17 12:14:25,M1,70.02,2.7
2026-05-17 12:14:27,M3,88.27,3.25
2026-05-17 12:14:29,M2,87.41,3.87
2026-05-17 12:14:31,M1,74.82,1.87
2026-05-17 12:14:33,M2,65.27,2.98
2026-05-17 12:14:35,M1,55.23,3.4
2026-05-17 12:14:37,M3,55.2,1.96
2026-05-17 12:14:39,M1,62.8,2.6
2026-05-17 12:14:41,M2,56.55,3.39
2026-05-17 12:14:43,M1,69.76,1.17
2026-05-17 12:14:45,M2,67.6,1.96
2026-05-17 12:14:47,M1,70.04,3.08
2026-05-17 12:14:49,M1,62.42,1.13
2026-05-17 12:14:51,M1,79.98,1.73
2026-05-17 12:14:53,M3,55.22,4.93
2026-05-17 12:14:55,M2,93.69,1.49
2026-05-17 12:14:57,M3,94.04,4.13
2026-05-17 12:14:59,M3,67.36,1.99
2026-05-17 12:15:01,M1,86.9,1.05
2026-05-17 12:15:03,M3,68.26,3.99
2026-05-17 12:15:05,M1,88.6,3.02
2026-05-17 12:15:07,M1,91.47,2.25
2026-05-17 12:15:09,M3,67.73,2.25
2026-05-17 12:15:11,M3,57.15,1.3
2026-05-17 12:15:13,M3,57.1,3.3
2026-05-17 12:15:15,M3,71.39,4.36
2026-05-17 12:15:17,M2,83.06,3.6
2026-05-17 12:15:19,M2,76.67,2.28
2026-05-17 12:15:21,M3,67.72,4.95
2026-05-17 12:15:23,M1,91.92,1.4
2026-05-17 12:15:25,M2,88.87,4.09
2026-05-17 12:15:27,M3,72.5,4.09
2026-05-17 12:15:29,M1,84.12,3.36
2026-05-17 12:15:31,M1,81.9,3.5
2026-05-17 12:15:33,M2,57.71,1.04
2026-05-17 12:15:35,M2,62.79,1.67
2026-05-17 12:15:37,M2,60.92,4.68
2026-05-17 12:15:39,M3,72.7,1.21
2026-05-17 12:15:41,M2,87.54,3.48
2026-05-17 12:15:43,M2,94.79,2.33
2026-05-17 12:15:45,M1,61.73,1.48
2026-05-17 12:15:47,M2,72.86,1.79
2026-05-17 12:15:49,M1,67.31,4.1
2026-05-17 12:15:51,M3,87.88,4.6
2026-05-17 12:15:53,M3,66.76,1.24
2026-05-17 12:15:55,M3,75.12,1.39
2026-05-17 12:15:57,M3,84.91,1.3
2026-05-17 12:15:59,M1,73.51,3.78
2026-05-17 12:16:01,M3,67.11,4.9
2026-05-17 12:16:03,M1,56.14,1.66
2026-05-17 12:16:05,M3,65.01,1.16
2026-05-17 12:16:07,M1,92.29,1.15
2026-05-17 12:16:09,M1,80.7,3.12
2026-05-17 12:16:11,M2,57.41,3.6
2026-05-17 12:16:13,M3,74.68,2.35
2026-05-17 12:16:15,M3,75.17,1.52
2026-05-17 12:16:17,M1,77.4,1.38
2026-05-17 12:16:19,M1,77.38,3.74
2026-05-17 12:16:21,M3,94.58,1.08
2026-05-17 12:16:23,M3,89.92,3.61
2026-05-17 12:16:25,M1,60.13,2.45
2026-05-17 12:16:27,M1,94.33,4.72
2026-05-17 12:16:29,M1,55.47,4.93
2026-05-17 12:16:31,M3,63.48,3.35
2026-05-17 12:16:33,M1,76.68,4.87
2026-05-17 12:16:35,M3,60.29,3.29
2026-05-17 12:16:37,M2,64.14,3.07
2026-05-17 12:16:39,M1,66.42,4.25
2026-05-17 12:16:41,M2,94.37,3.59
2026-05-17 12:16:43,M3,76.08,1.08
2026-05-17 12:16:45,M2,61.63,4.33
2026-05-17 12:16:47,M1,56.63,3.53
2026-05-17 12:16:49,M1,74.15,2.58
2026-05-17 12:16:51,M1,87.19,2.16
2026-05-17 12:16:53,M1,70.17,1.9
2026-05-17 12:16:55,M1,75.09,3.53
2026-05-17 12:16:57,M3,84.18,1.28
2026-05-17 12:16:59,M3,64.78,3.03
2026-05-17 12:17:01,M1,63.15,2.6
2026-05-17 12:17:03,M2,64.98,3.85
2026-05-17 12:17:05,M2,56.31,4.85
2026-05-17 12:17:07,M2,77.99,1.63
2026-05-17 12:17:09,M2,82.99,1.44
2026-05-17 12:17:11,M3,55.92,1.68
2026-05-17 12:17:13,M1,77.39,4.09
2026-05-17 12:17:15,M1,94.88,2.19
2026-05-17 12:17:17,M3,84.0,1.96
2026-05-17 12:17:19,M1,93.64,4.52
2026-05-17 12:17:21,M3,71.91,1.1
2026-05-17 12:17:23,M3,73.73,2.75
2026-05-17 12:17:25,M1,76.94,1.77
2026-05-17 12:17:27,M3,60.6,4.64
2026-05-17 12:17:29,M3,84.23,3.44
2026-05-17 12:17:31,M2,84.97,1.03
2026-05-17 12:17:33,M1,55.45,3.7
2026-05-17 12:17:35,M1,57.7,4.44
2026-05-17 12:17:37,M2,55.02,1.08
2026-05-17 12:17:39,M2,87.33,1.88
2026-05-17 12:17:41,M1,88.91,1.11
2026-05-17 12:17:44,M3,67.66,2.43
2026-05-17 12:17:46,M3,82.32,3.8
2026-05-17 12:17:48,M3,84.98,4.77
2026-05-17 12:17:50,M2,84.6,4.45
2026-05-17 12:17:52,M3,74.35,1.32
2026-05-17 12:17:54,M2,68.37,1.59
2026-05-17 12:17:56,M2,74.45,3.06
2026-05-17 12:17:58,M1,92.46,3.5
2026-05-17 12:18:00,M2,89.34,4.99
2026-05-17 12:18:02,M1,76.53,3.79
